model,sample.id,experiment,chrom,contigStart,contigEnd,peaks,bases
macs2.broad,McGill0013,H3K4me3,chr1,521368,2634220,111,2112852
macs2.default,McGill0013,H3K4me3,chr1,521368,2634220,174,2112852
macs2.broad,McGill0106,H3K4me3,chr1,521368,2634220,81,2112852
macs2.default,McGill0106,H3K4me3,chr1,521368,2634220,122,2112852
macs2.default,McGill0095,H3K4me3,chr1,521368,2634220,36,2112852
macs2.broad,McGill0095,H3K4me3,chr1,521368,2634220,32,2112852
macs2.broad,McGill0102,H3K4me3,chr1,521368,2634220,95,2112852
macs2.default,McGill0102,H3K4me3,chr1,521368,2634220,137,2112852
macs2.broad,McGill0101,H3K4me3,chr1,521368,2634220,63,2112852
macs2.default,McGill0101,H3K4me3,chr1,521368,2634220,99,2112852
macs2.broad,McGill0104,H3K4me3,chr1,521368,2634220,66,2112852
macs2.default,McGill0104,H3K4me3,chr1,521368,2634220,101,2112852
macs2.broad,McGill0011,H3K4me3,chr1,521368,2634220,91,2112852
macs2.default,McGill0011,H3K4me3,chr1,521368,2634220,135,2112852
macs2.broad,McGill0015,H3K4me3,chr1,521368,2634220,77,2112852
macs2.default,McGill0015,H3K4me3,chr1,521368,2634220,118,2112852
macs2.broad,McGill0009,H3K4me3,chr1,521368,2634220,68,2112852
macs2.default,McGill0009,H3K4me3,chr1,521368,2634220,95,2112852
PeakSegPipeline,McGill0058,H3K4me3,chr1,521368,2634220,64,2112852
macs2.default,McGill0058,H3K4me3,chr1,521368,2634220,43,2112852
macs2.broad,McGill0058,H3K4me3,chr1,521368,2634220,36,2112852
PeakSegPipeline,McGill0023,H3K4me3,chr1,521368,2634220,39,2112852
PeakSegPipeline,McGill0016,H3K4me3,chr1,521368,2634220,105,2112852
PeakSegPipeline,McGill0059,H3K4me3,chr1,521368,2634220,64,2112852
PeakSegPipeline,McGill0091,H3K4me3,chr1,521368,2634220,65,2112852
macs2.broad,McGill0010,H3K36me3,chr1,521368,2634220,15,2112852
macs2.default,McGill0010,H3K36me3,chr1,521368,2634220,16,2112852
macs2.broad,McGill0091,H3K4me3,chr1,521368,2634220,34,2112852
macs2.default,McGill0091,H3K4me3,chr1,521368,2634220,36,2112852
macs2.default,McGill0023,H3K36me3,chr1,521368,2634220,401,2112852
macs2.broad,McGill0023,H3K36me3,chr1,521368,2634220,156,2112852
macs2.broad,McGill0024,H3K36me3,chr1,521368,2634220,91,2112852
macs2.default,McGill0024,H3K36me3,chr1,521368,2634220,210,2112852
macs2.default,McGill0079,H3K36me3,chr1,521368,2634220,215,2112852
macs2.broad,McGill0079,H3K36me3,chr1,521368,2634220,85,2112852
macs2.default,McGill0036,H3K36me3,chr1,521368,2634220,295,2112852
macs2.broad,McGill0036,H3K36me3,chr1,521368,2634220,111,2112852
macs2.default,McGill0016,H3K36me3,chr1,521368,2634220,435,2112852
macs2.broad,McGill0016,H3K36me3,chr1,521368,2634220,116,2112852
macs2.broad,McGill0009,H3K36me3,chr1,521368,2634220,78,2112852
macs2.default,McGill0009,H3K36me3,chr1,521368,2634220,232,2112852
macs2.default,McGill0002,H3K36me3,chr1,521368,2634220,158,2112852
macs2.broad,McGill0002,H3K36me3,chr1,521368,2634220,56,2112852
macs2.broad,McGill0037,H3K36me3,chr1,521368,2634220,127,2112852
macs2.default,McGill0037,H3K36me3,chr1,521368,2634220,408,2112852
macs2.broad,McGill0101,H3K36me3,chr1,521368,2634220,64,2112852
macs2.default,McGill0101,H3K36me3,chr1,521368,2634220,103,2112852
macs2.default,McGill0029,H3K36me3,chr1,521368,2634220,96,2112852
macs2.broad,McGill0029,H3K36me3,chr1,521368,2634220,65,2112852
macs2.broad,McGill0008,H3K36me3,chr1,521368,2634220,89,2112852
macs2.default,McGill0008,H3K36me3,chr1,521368,2634220,246,2112852
macs2.broad,McGill0022,H3K36me3,chr1,521368,2634220,115,2112852
macs2.default,McGill0022,H3K36me3,chr1,521368,2634220,384,2112852
macs2.default,McGill0013,H3K36me3,chr1,521368,2634220,475,2112852
macs2.broad,McGill0013,H3K36me3,chr1,521368,2634220,147,2112852
macs2.default,McGill0102,H3K36me3,chr1,521368,2634220,299,2112852
macs2.broad,McGill0102,H3K36me3,chr1,521368,2634220,101,2112852
PeakSegPipeline,McGill0322,H3K36me3,chr1,521368,2634220,17,2112852
PeakSegPipeline,McGill0022,H3K36me3,chr1,521368,2634220,21,2112852
PeakSegPipeline,McGill0023,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0001,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0002,H3K36me3,chr1,521368,2634220,15,2112852
PeakSegPipeline,McGill0079,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0101,H3K36me3,chr1,521368,2634220,16,2112852
PeakSegPipeline,McGill0104,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0019,H3K36me3,chr1,521368,2634220,14,2112852
PeakSegPipeline,McGill0036,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0037,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0012,H3K36me3,chr1,521368,2634220,14,2112852
PeakSegPipeline,McGill0013,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0016,H3K36me3,chr1,521368,2634220,18,2112852
PeakSegPipeline,McGill0004,H3K36me3,chr1,521368,2634220,17,2112852
PeakSegPipeline,McGill0005,H3K36me3,chr1,521368,2634220,17,2112852
PeakSegPipeline,McGill0007,H3K36me3,chr1,521368,2634220,16,2112852
PeakSegPipeline,McGill0008,H3K36me3,chr1,521368,2634220,17,2112852
PeakSegPipeline,McGill0009,H3K36me3,chr1,521368,2634220,18,2112852
PeakSegPipeline,McGill0011,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0024,H3K36me3,chr1,521368,2634220,20,2112852
PeakSegPipeline,McGill0025,H3K36me3,chr1,521368,2634220,16,2112852
PeakSegPipeline,McGill0026,H3K36me3,chr1,521368,2634220,15,2112852
PeakSegPipeline,McGill0027,H3K36me3,chr1,521368,2634220,18,2112852
PeakSegPipeline,McGill0028,H3K36me3,chr1,521368,2634220,15,2112852
PeakSegPipeline,McGill0029,H3K36me3,chr1,521368,2634220,14,2112852
PeakSegPipeline,McGill0102,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0106,H3K36me3,chr1,521368,2634220,19,2112852
PeakSegPipeline,McGill0107,H3K36me3,chr1,521368,2634220,18,2112852
macs2.broad,McGill0012,H3K36me3,chr1,521368,2634220,92,2112852
macs2.broad,McGill0104,H3K36me3,chr1,521368,2634220,68,2112852
macs2.default,McGill0104,H3K36me3,chr1,521368,2634220,279,2112852
macs2.default,McGill0012,H3K36me3,chr1,521368,2634220,173,2112852
macs2.broad,McGill0001,H3K36me3,chr1,521368,2634220,52,2112852
macs2.broad,McGill0322,H3K36me3,chr1,521368,2634220,89,2112852
macs2.default,McGill0011,H3K36me3,chr1,521368,2634220,281,2112852
macs2.broad,McGill0011,H3K36me3,chr1,521368,2634220,104,2112852
macs2.default,McGill0322,H3K36me3,chr1,521368,2634220,198,2112852
macs2.default,McGill0106,H3K36me3,chr1,521368,2634220,246,2112852
macs2.broad,McGill0106,H3K36me3,chr1,521368,2634220,96,2112852
macs2.broad,McGill0027,H3K36me3,chr1,521368,2634220,72,2112852
macs2.default,McGill0007,H3K36me3,chr1,521368,2634220,147,2112852
macs2.broad,McGill0007,H3K36me3,chr1,521368,2634220,67,2112852
macs2.default,McGill0107,H3K36me3,chr1,521368,2634220,133,2112852
macs2.broad,McGill0107,H3K36me3,chr1,521368,2634220,59,2112852
macs2.default,McGill0005,H3K36me3,chr1,521368,2634220,233,2112852
macs2.broad,McGill0005,H3K36me3,chr1,521368,2634220,95,2112852
macs2.default,McGill0027,H3K36me3,chr1,521368,2634220,156,2112852
macs2.broad,McGill0025,H3K36me3,chr1,521368,2634220,50,2112852
PeakSegPipeline,McGill0010,H3K4me3,chr1,521368,2634220,27,2112852
PeakSegPipeline,McGill0029,H3K4me3,chr1,521368,2634220,34,2112852
macs2.default,McGill0025,H3K36me3,chr1,521368,2634220,91,2112852
macs2.default,McGill0026,H3K36me3,chr1,521368,2634220,176,2112852
macs2.broad,McGill0026,H3K36me3,chr1,521368,2634220,83,2112852
macs2.default,McGill0001,H3K36me3,chr1,521368,2634220,126,2112852
macs2.broad,McGill0019,H3K36me3,chr1,521368,2634220,86,2112852
macs2.default,McGill0019,H3K36me3,chr1,521368,2634220,119,2112852
macs2.default,McGill0004,H3K36me3,chr1,521368,2634220,133,2112852
macs2.broad,McGill0004,H3K36me3,chr1,521368,2634220,66,2112852
macs2.default,McGill0028,H3K36me3,chr1,521368,2634220,76,2112852
macs2.broad,McGill0028,H3K36me3,chr1,521368,2634220,44,2112852
macs2.broad,McGill0322,H3K4me3,chr1,521368,2634220,58,2112852
macs2.default,McGill0322,H3K4me3,chr1,521368,2634220,90,2112852
macs2.broad,McGill0267,H3K36me3,chr1,521368,2634220,4,2112852
macs2.default,McGill0267,H3K36me3,chr1,521368,2634220,4,2112852
macs2.broad,McGill0006,H3K36me3,chr1,521368,2634220,11,2112852
macs2.default,McGill0006,H3K36me3,chr1,521368,2634220,15,2112852
macs2.default,McGill0003,H3K4me3,chr1,521368,2634220,145,2112852
macs2.broad,McGill0003,H3K4me3,chr1,521368,2634220,97,2112852
PeakSegPipeline,McGill0322,H3K4me3,chr1,521368,2634220,85,2112852
PeakSegPipeline,McGill0267,H3K4me3,chr1,521368,2634220,47,2112852
PeakSegPipeline,McGill0004,H3K4me3,chr1,521368,2634220,52,2112852
PeakSegPipeline,McGill0007,H3K4me3,chr1,521368,2634220,61,2112852
PeakSegPipeline,McGill0008,H3K4me3,chr1,521368,2634220,98,2112852
PeakSegPipeline,McGill0025,H3K4me3,chr1,521368,2634220,61,2112852
PeakSegPipeline,McGill0026,H3K4me3,chr1,521368,2634220,41,2112852
PeakSegPipeline,McGill0027,H3K4me3,chr1,521368,2634220,73,2112852
PeakSegPipeline,McGill0028,H3K4me3,chr1,521368,2634220,53,2112852
PeakSegPipeline,McGill0106,H3K4me3,chr1,521368,2634220,111,2112852
PeakSegPipeline,McGill0107,H3K4me3,chr1,521368,2634220,57,2112852
macs2.default,McGill0107,H3K4me3,chr1,521368,2634220,24,2112852
macs2.broad,McGill0107,H3K4me3,chr1,521368,2634220,23,2112852
macs2.default,McGill0267,H3K4me3,chr1,521368,2634220,56,2112852
macs2.broad,McGill0267,H3K4me3,chr1,521368,2634220,45,2112852
macs2.broad,McGill0024,H3K4me3,chr1,521368,2634220,40,2112852
macs2.default,McGill0024,H3K4me3,chr1,521368,2634220,47,2112852
macs2.default,McGill0008,H3K4me3,chr1,521368,2634220,110,2112852
macs2.broad,McGill0008,H3K4me3,chr1,521368,2634220,75,2112852
macs2.default,McGill0028,H3K4me3,chr1,521368,2634220,39,2112852
macs2.broad,McGill0028,H3K4me3,chr1,521368,2634220,32,2112852
macs2.default,McGill0001,H3K4me3,chr1,521368,2634220,27,2112852
macs2.broad,McGill0001,H3K4me3,chr1,521368,2634220,26,2112852
macs2.default,McGill0027,H3K4me3,chr1,521368,2634220,44,2112852
macs2.broad,McGill0027,H3K4me3,chr1,521368,2634220,35,2112852
macs2.default,McGill0059,H3K4me3,chr1,521368,2634220,33,2112852
macs2.broad,McGill0059,H3K4me3,chr1,521368,2634220,28,2112852
macs2.broad,McGill0023,H3K4me3,chr1,521368,2634220,19,2112852
macs2.default,McGill0023,H3K4me3,chr1,521368,2634220,21,2112852
macs2.default,McGill0004,H3K4me3,chr1,521368,2634220,33,2112852
macs2.broad,McGill0004,H3K4me3,chr1,521368,2634220,26,2112852
macs2.default,McGill0007,H3K4me3,chr1,521368,2634220,46,2112852
macs2.broad,McGill0007,H3K4me3,chr1,521368,2634220,37,2112852
macs2.default,McGill0010,H3K4me3,chr1,521368,2634220,8,2112852
macs2.broad,McGill0010,H3K4me3,chr1,521368,2634220,8,2112852
macs2.broad,McGill0026,H3K4me3,chr1,521368,2634220,24,2112852
macs2.default,McGill0026,H3K4me3,chr1,521368,2634220,27,2112852
macs2.broad,McGill0006,H3K4me3,chr1,521368,2634220,11,2112852
macs2.default,McGill0006,H3K4me3,chr1,521368,2634220,13,2112852
macs2.default,McGill0025,H3K4me3,chr1,521368,2634220,43,2112852
macs2.broad,McGill0025,H3K4me3,chr1,521368,2634220,31,2112852
PeakSegPipeline,McGill0006,H3K4me3,chr1,521368,2634220,44,2112852
macs2.broad,McGill0029,H3K4me3,chr1,521368,2634220,9,2112852
macs2.default,McGill0029,H3K4me3,chr1,521368,2634220,10,2112852
PeakSegPipeline,McGill0091,H3K4me3,chr1,2684220,3845268,23,1161048
PeakSegPipeline,McGill0322,H3K4me3,chr1,2684220,3845268,22,1161048
PeakSegPipeline,McGill0058,H3K4me3,chr1,2684220,3845268,20,1161048
PeakSegPipeline,McGill0101,H3K4me3,chr1,2684220,3845268,27,1161048
PeakSegPipeline,McGill0104,H3K4me3,chr1,2684220,3845268,24,1161048
PeakSegPipeline,McGill0059,H3K4me3,chr1,2684220,3845268,16,1161048
PeakSegPipeline,McGill0095,H3K4me3,chr1,2684220,3845268,18,1161048
PeakSegPipeline,McGill0102,H3K4me3,chr1,2684220,3845268,24,1161048
PeakSegPipeline,McGill0106,H3K4me3,chr1,2684220,3845268,23,1161048
PeakSegPipeline,McGill0107,H3K4me3,chr1,2684220,3845268,18,1161048
macs2.broad,McGill0102,H3K4me3,chr1,2684220,3845268,23,1161048
macs2.default,McGill0091,H3K4me3,chr1,2684220,3845268,27,1161048
macs2.broad,McGill0091,H3K4me3,chr1,2684220,3845268,15,1161048
macs2.default,McGill0095,H3K4me3,chr1,2684220,3845268,9,1161048
macs2.broad,McGill0095,H3K4me3,chr1,2684220,3845268,7,1161048
macs2.broad,McGill0059,H3K4me3,chr1,2684220,3845268,10,1161048
macs2.broad,McGill0106,H3K4me3,chr1,2684220,3845268,23,1161048
macs2.broad,McGill0107,H3K4me3,chr1,2684220,3845268,9,1161048
macs2.default,McGill0107,H3K4me3,chr1,2684220,3845268,13,1161048
macs2.default,McGill0059,H3K4me3,chr1,2684220,3845268,14,1161048
macs2.broad,McGill0058,H3K4me3,chr1,2684220,3845268,11,1161048
macs2.broad,McGill0104,H3K4me3,chr1,2684220,3845268,22,1161048
macs2.default,McGill0102,H3K4me3,chr1,2684220,3845268,38,1161048
macs2.default,McGill0106,H3K4me3,chr1,2684220,3845268,36,1161048
macs2.default,McGill0107,H3K36me3,chr1,2684220,3845268,44,1161048
macs2.broad,McGill0107,H3K36me3,chr1,2684220,3845268,21,1161048
macs2.broad,McGill0101,H3K4me3,chr1,2684220,3845268,21,1161048
macs2.default,McGill0104,H3K4me3,chr1,2684220,3845268,29,1161048
macs2.default,McGill0101,H3K4me3,chr1,2684220,3845268,37,1161048
macs2.default,McGill0058,H3K4me3,chr1,2684220,3845268,16,1161048
macs2.broad,McGill0079,H3K4me3,chr1,2684220,3845268,30,1161048
macs2.default,McGill0079,H3K4me3,chr1,2684220,3845268,39,1161048
PeakSegPipeline,McGill0029,H3K4me3,chr1,2684220,3845268,8,1161048
PeakSegPipeline,McGill0023,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.broad,McGill0322,H3K4me3,chr1,2684220,3845268,16,1161048
macs2.default,McGill0322,H3K4me3,chr1,2684220,3845268,26,1161048
PeakSegPipeline,McGill0005,H3K4me3,chr1,2684220,3845268,17,1161048
PeakSegPipeline,McGill0024,H3K4me3,chr1,2684220,3845268,7,1161048
macs2.broad,McGill0267,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.default,McGill0267,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.broad,McGill0005,H3K4me3,chr1,2684220,3845268,12,1161048
macs2.default,McGill0005,H3K4me3,chr1,2684220,3845268,21,1161048
macs2.broad,McGill0024,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.default,McGill0024,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.broad,McGill0013,H3K4me3,chr1,2684220,3845268,24,1161048
macs2.default,McGill0013,H3K4me3,chr1,2684220,3845268,33,1161048
macs2.broad,McGill0036,H3K4me3,chr1,2684220,3845268,28,1161048
macs2.default,McGill0036,H3K4me3,chr1,2684220,3845268,34,1161048
macs2.broad,McGill0003,H3K4me3,chr1,2684220,3845268,44,1161048
macs2.default,McGill0003,H3K4me3,chr1,2684220,3845268,62,1161048
PeakSegPipeline,McGill0001,H3K4me3,chr1,2684220,3845268,14,1161048
PeakSegPipeline,McGill0079,H3K4me3,chr1,2684220,3845268,26,1161048
macs2.broad,McGill0037,H3K4me3,chr1,2684220,3845268,31,1161048
macs2.default,McGill0037,H3K4me3,chr1,2684220,3845268,42,1161048
macs2.broad,McGill0012,H3K4me3,chr1,2684220,3845268,30,1161048
macs2.default,McGill0012,H3K4me3,chr1,2684220,3845268,43,1161048
macs2.default,McGill0019,H3K4me3,chr1,2684220,3845268,39,1161048
macs2.broad,McGill0019,H3K4me3,chr1,2684220,3845268,30,1161048
PeakSegPipeline,McGill0022,H3K4me3,chr1,2684220,3845268,18,1161048
PeakSegPipeline,McGill0019,H3K4me3,chr1,2684220,3845268,18,1161048
PeakSegPipeline,McGill0037,H3K4me3,chr1,2684220,3845268,20,1161048
PeakSegPipeline,McGill0012,H3K4me3,chr1,2684220,3845268,22,1161048
PeakSegPipeline,McGill0013,H3K4me3,chr1,2684220,3845268,19,1161048
PeakSegPipeline,McGill0014,H3K4me3,chr1,2684220,3845268,18,1161048
macs2.default,McGill0014,H3K4me3,chr1,2684220,3845268,29,1161048
macs2.broad,McGill0014,H3K4me3,chr1,2684220,3845268,20,1161048
macs2.default,McGill0022,H3K4me3,chr1,2684220,3845268,36,1161048
macs2.broad,McGill0022,H3K4me3,chr1,2684220,3845268,26,1161048
macs2.broad,McGill0016,H3K4me3,chr1,2684220,3845268,20,1161048
macs2.default,McGill0016,H3K4me3,chr1,2684220,3845268,29,1161048
macs2.broad,McGill0008,H3K4me3,chr1,2684220,3845268,10,1161048
macs2.default,McGill0008,H3K4me3,chr1,2684220,3845268,15,1161048
PeakSegPipeline,McGill0002,H3K4me3,chr1,2684220,3845268,18,1161048
PeakSegPipeline,McGill0036,H3K4me3,chr1,2684220,3845268,19,1161048
PeakSegPipeline,McGill0016,H3K4me3,chr1,2684220,3845268,16,1161048
macs2.default,McGill0015,H3K4me3,chr1,2684220,3845268,30,1161048
macs2.broad,McGill0015,H3K4me3,chr1,2684220,3845268,16,1161048
macs2.broad,McGill0002,H3K4me3,chr1,2684220,3845268,14,1161048
macs2.default,McGill0002,H3K4me3,chr1,2684220,3845268,17,1161048
macs2.broad,McGill0079,H3K36me3,chr1,2684220,3845268,18,1161048
macs2.default,McGill0079,H3K36me3,chr1,2684220,3845268,53,1161048
macs2.broad,McGill0023,H3K36me3,chr1,2684220,3845268,24,1161048
macs2.default,McGill0023,H3K36me3,chr1,2684220,3845268,100,1161048
macs2.broad,McGill0011,H3K4me3,chr1,2684220,3845268,11,1161048
macs2.default,McGill0011,H3K4me3,chr1,2684220,3845268,15,1161048
macs2.broad,McGill0013,H3K36me3,chr1,2684220,3845268,19,1161048
macs2.default,McGill0013,H3K36me3,chr1,2684220,3845268,93,1161048
macs2.broad,McGill0022,H3K36me3,chr1,2684220,3845268,11,1161048
macs2.default,McGill0022,H3K36me3,chr1,2684220,3845268,51,1161048
macs2.default,McGill0037,H3K36me3,chr1,2684220,3845268,64,1161048
macs2.broad,McGill0037,H3K36me3,chr1,2684220,3845268,14,1161048
macs2.broad,McGill0027,H3K36me3,chr1,2684220,3845268,24,1161048
macs2.broad,McGill0011,H3K36me3,chr1,2684220,3845268,19,1161048
macs2.default,McGill0027,H3K36me3,chr1,2684220,3845268,55,1161048
macs2.default,McGill0011,H3K36me3,chr1,2684220,3845268,76,1161048
macs2.default,McGill0102,H3K36me3,chr1,2684220,3845268,77,1161048
macs2.broad,McGill0102,H3K36me3,chr1,2684220,3845268,18,1161048
macs2.broad,McGill0008,H3K36me3,chr1,2684220,3845268,24,1161048
macs2.default,McGill0008,H3K36me3,chr1,2684220,3845268,76,1161048
macs2.default,McGill0009,H3K4me3,chr1,2684220,3845268,13,1161048
macs2.broad,McGill0009,H3K4me3,chr1,2684220,3845268,8,1161048
PeakSegPipeline,McGill0267,H3K4me3,chr1,2684220,3845268,6,1161048
PeakSegPipeline,McGill0004,H3K4me3,chr1,2684220,3845268,11,1161048
PeakSegPipeline,McGill0006,H3K4me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0007,H3K4me3,chr1,2684220,3845268,13,1161048
PeakSegPipeline,McGill0008,H3K4me3,chr1,2684220,3845268,13,1161048
PeakSegPipeline,McGill0009,H3K4me3,chr1,2684220,3845268,14,1161048
PeakSegPipeline,McGill0011,H3K4me3,chr1,2684220,3845268,15,1161048
PeakSegPipeline,McGill0025,H3K4me3,chr1,2684220,3845268,12,1161048
PeakSegPipeline,McGill0027,H3K4me3,chr1,2684220,3845268,11,1161048
macs2.broad,McGill0027,H3K4me3,chr1,2684220,3845268,4,1161048
macs2.default,McGill0027,H3K4me3,chr1,2684220,3845268,4,1161048
macs2.broad,McGill0007,H3K4me3,chr1,2684220,3845268,8,1161048
macs2.default,McGill0007,H3K4me3,chr1,2684220,3845268,9,1161048
macs2.broad,McGill0025,H3K4me3,chr1,2684220,3845268,3,1161048
macs2.default,McGill0025,H3K4me3,chr1,2684220,3845268,3,1161048
macs2.broad,McGill0001,H3K4me3,chr1,2684220,3845268,5,1161048
macs2.default,McGill0001,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.default,McGill0016,H3K36me3,chr1,2684220,3845268,91,1161048
macs2.broad,McGill0016,H3K36me3,chr1,2684220,3845268,17,1161048
macs2.default,McGill0036,H3K36me3,chr1,2684220,3845268,76,1161048
macs2.broad,McGill0036,H3K36me3,chr1,2684220,3845268,22,1161048
PeakSegPipeline,McGill0028,H3K4me3,chr1,2684220,3845268,5,1161048
macs2.broad,McGill0004,H3K4me3,chr1,2684220,3845268,4,1161048
macs2.default,McGill0004,H3K4me3,chr1,2684220,3845268,4,1161048
macs2.broad,McGill0026,H3K4me3,chr1,2684220,3845268,2,1161048
macs2.default,McGill0026,H3K4me3,chr1,2684220,3845268,2,1161048
macs2.broad,McGill0023,H3K4me3,chr1,2684220,3845268,6,1161048
macs2.default,McGill0023,H3K4me3,chr1,2684220,3845268,6,1161048
PeakSegPipeline,McGill0322,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0022,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0023,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0001,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0002,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0079,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0101,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0104,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0019,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0036,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0037,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0012,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0013,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0016,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0004,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0005,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0007,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0008,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0009,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0011,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0024,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0025,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0026,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0027,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0028,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0029,H3K36me3,chr1,2684220,3845268,5,1161048
PeakSegPipeline,McGill0102,H3K36me3,chr1,2684220,3845268,5,1161048
